id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
[1],新城市广场,青羊,106,21380,1室1厅1厨1卫,高楼层 (共30层),49.58㎡,平层,36.53㎡,板塔结合,东南,钢混结构,简装,四梯二十三户,有,70年,2019-06-27,商品房,2013-08-02,普通住宅,满五年,非共有,有抵押 8万元 银行 业主自还,已上传房本照片
[1],新城市广场,青羊,104,21703,1室1厅1厨1卫,高楼层 (共30层),47.92㎡,平层,暂无数据,板塔结合,东北,钢混结构,精装,三梯十五户,有,70年,2019-08-29,商品房,2015-07-04,普通住宅,满两年,共有,有抵押 19万元 建行,已上传房本照片
[1],西岸蒂景,青羊,99,20485,1室0厅1厨1卫,低楼层 (共12层),48.33㎡,平层,暂无数据,板楼,西北,框架结构,简装,四梯二十四户,有,70年,2019-11-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,98,21158,1室1厅1厨1卫,低楼层 (共30层),46.32㎡,平层,46㎡,板塔结合,东,钢混结构,简装,四梯二十三户,有,70年,2019-12-22,商品房,2019-12-22,普通住宅,未满两年,非共有,无抵押,已上传房本照片
[1],西城角巷11号,青羊,118,16279,2室1厅1厨1卫,中楼层 (共6层),72.49㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,70年,2020-01-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],银杏公寓(青羊),青羊,185,14146,3室2厅1厨1卫,中楼层 (共7层),130.78㎡,平层,122.63㎡,板楼,西南,砖混结构,简装,六梯两户,有,70年,2019-10-17,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],长顺下街67号,青羊,125,17606,2室1厅1厨1卫,中楼层 (共7层),71㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,70年,2020-01-09,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],树德巷1号,青羊,119,16347,2室1厅1厨1卫,低楼层 (共7层),72.8㎡,平层,暂无数据,板楼,东,砖混结构,精装,六梯三户,有,70年,2019-11-29,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],万和苑,青羊,230,20951,2室2厅1厨1卫,高楼层 (共31层),109.78㎡,平层,暂无数据,板楼,东,砖混结构,简装,三梯七户,有,70年,2020-01-06,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],锦城华府,青羊,200,26756,2室1厅1厨1卫,中楼层 (共32层),74.75㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,四梯十七户,有,70年,2019-12-18,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],锦城华府,青羊,124.5,24910,1室1厅1厨1卫,中楼层 (共32层),49.98㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,四梯十七户,有,70年,2019-07-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],东二道东街52号,青羊,170,19319,2室2厅1厨1卫,高楼层 (共7层),88㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,无,70年,2019-10-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,131,22006,1室1厅1厨1卫,高楼层 (共24层),59.53㎡,平层,暂无数据,板塔结合,东,钢混结构,其他,四梯十户,有,70年,2019-12-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],焦家巷25号,青羊,158,17295,3室2厅1厨1卫,高楼层 (共6层),91.36㎡,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,2020-01-17,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],四道街12号,青羊,137,15533,2室1厅1厨1卫,高楼层 (共7层),88.2㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,暂无数据,70年,2019-10-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],花样年华新街坊二期,青羊,122,22916,1室1厅1厨1卫,中楼层 (共25层),53.24㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,三梯十三户,有,70年,2019-12-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],万和苑,青羊,400,18218,4室2厅1厨3卫,高楼层 (共31层),219.57㎡,跃层,暂无数据,板楼,东南,砖混结构,其他,三梯七户,有,70年,2019-12-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],王家塘街93号,青羊,150,16415,3室1厅1厨1卫,低楼层 (共7层),91.38㎡,平层,暂无数据,板楼,西,砖混结构,其他,一梯三户,无,70年,2020-01-19,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],通锦桥路65号,青羊,188,19488,3室2厅1厨1卫,中楼层 (共5层),96.47㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2019-07-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],四道街1号,青羊,118,19225,2室1厅1厨1卫,中楼层 (共7层),61.38㎡,平层,暂无数据,板楼,东 西,砖混结构,精装,一梯两户,无,70年,2020-01-08,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,75,26316,1室0厅1厨1卫,低楼层 (共30层),28.5㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,四梯十五户,有,70年,2019-12-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],四道街15号,青羊,198,17099,3室1厅1厨2卫,高楼层 (共7层),115.8㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯两户,无,70年,2019-12-30,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],花样年华新街坊二期,青羊,158,23195,2室1厅1厨1卫,高楼层 (共25层),68.12㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯十三户,有,70年,2019-10-17,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],西城巷3号,青羊,125,21105,2室1厅1厨1卫,低楼层 (共5层),59.23㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2019-11-13,已购公房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],横四道街3号,青羊,175,18852,3室1厅1厨2卫,中楼层 (共6层),92.83㎡,平层,暂无数据,板楼,西,砖混结构,精装,两梯两户,有,70年,2019-12-16,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],凤栖桐,青羊,146,23598,2室1厅1厨1卫,高楼层 (共32层),61.87㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,三梯十户,有,70年,2019-12-02,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押 20万元 业主自还,未上传房本照片
[1],槐树街26号,青羊,111,16443,2室2厅1厨1卫,中楼层 (共7层),67.51㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯三户,暂无数据,70年,2019-10-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,198,23080,3室1厅1厨1卫,高楼层 (共30层),85.79㎡,平层,80㎡,板塔结合,东,钢混结构,其他,三梯十五户,有,70年,2019-11-04,商品房,2019-11-04,普通住宅,未满两年,共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,85,17929,1室0厅0厨1卫,中楼层 (共40层),47.41㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,六梯二十一户,有,70年,2019-11-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西岸蒂景,青羊,93,20253,1室1厅1厨1卫,低楼层 (共12层),45.92㎡,平层,暂无数据,板楼,东南,框架结构,精装,四梯二十四户,有,70年,2019-12-28,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 10万元 中国银行 业主自还,未上传房本照片
[1],上同仁路39号,青羊,150,17824,3室2厅1厨1卫,中楼层 (共7层),84.16㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2019-09-18,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],四道街1号,青羊,83,17660,1室1厅1厨1卫,中楼层 (共7层),47㎡,平层,暂无数据,板楼,南 东北,砖混结构,毛坯,一梯四户,无,70年,2020-01-09,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],上同仁路39号,青羊,116,17510,2室1厅1厨1卫,中楼层 (共7层),66.25㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯四户,无,70年,2019-12-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,80,22644,1室0厅1厨1卫,低楼层 (共40层),35.33㎡,平层,暂无数据,板塔结合,南,框架结构,其他,六梯二十一户,有,70年,2019-11-26,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 30万元 兴业银行 业主自还,未上传房本照片
[1],新城市广场,青羊,85,24005,1室0厅1厨1卫,高楼层 (共30层),35.41㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,四梯十七户,有,70年,2019-12-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,115,24349,1室1厅1厨1卫,低楼层 (共30层),47.23㎡,平层,暂无数据,板塔结合,西北,钢混结构,其他,四梯二十三户,有,70年,2019-12-07,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
[1],西城角巷11号,青羊,93,16135,2室1厅1厨1卫,低楼层 (共6层),57.64㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,有,70年,2019-12-25,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],天越,青羊,238,26195,2室1厅1厨2卫,中楼层 (共31层),90.86㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,四梯十四户,有,70年,2019-11-18,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],鑫城立方生活,青羊,86,24756,1室1厅1厨1卫,低楼层 (共9层),34.74㎡,平层,暂无数据,板楼,东南,钢混结构,其他,四梯三十三户,有,70年,2019-10-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],横过街楼街74号,青羊,83,14370,2室1厅1厨2卫,低楼层 (共3层),57.76㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,无,70年,2019-10-19,商品房,2019-10-19,普通住宅,未满两年,非共有,无抵押,已上传房本照片
[1],新城市广场,青羊,165,23136,2室1厅1厨1卫,中楼层 (共30层),71.32㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯二十三户,有,70年,2019-07-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,80,20000,1室0厅1厨1卫,低楼层 (共40层),40㎡,平层,暂无数据,板塔结合,南,框架结构,简装,六梯二十一户,有,70年,2019-08-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,95,17305,1室0厅1厨1卫,中楼层 (共40层),54.9㎡,平层,暂无数据,板塔结合,南,框架结构,简装,六梯二十一户,有,70年,2019-09-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],鑫城立方生活,青羊,110,25883,1室1厅1厨1卫,中楼层 (共9层),42.5㎡,暂无数据,暂无数据,板楼,东北,钢混结构,精装,四梯三十三户,有,70年,2019-11-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],天越,青羊,160.1,30001,1室1厅1厨1卫,中楼层 (共31层),53.36㎡,平层,暂无数据,板塔结合,东南 东,钢混结构,精装,四梯十四户,有,70年,2019-12-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,120,21232,1室1厅1厨1卫,中楼层 (共24层),56.52㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯十户,有,70年,2019-07-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,73,18106,1室0厅0厨1卫,高楼层 (共40层),40.32㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,六梯二十一户,有,70年,2019-12-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],守经街6号,青羊,67,27813,1室0厅1厨1卫,高楼层 (共6层),24.09㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯三户,无,未知,2019-07-23,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,230,18119,3室1厅1厨1卫,中楼层 (共24层),126.94㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,四梯九户,有,70年,2019-10-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,119,22925,1室1厅1厨1卫,高楼层 (共30层),51.91㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,四梯二十三户,有,70年,2019-12-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],丽阳天下,青羊,99,21957,1室1厅1厨1卫,中楼层 (共23层),45.09㎡,暂无数据,暂无数据,塔楼,东,钢混结构,其他,五梯二十五户,有,70年,2019-10-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],王家塘街95号,青羊,86,15865,1室1厅1厨1卫,高楼层 (共5层),54.21㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,70年,2019-09-20,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],王家塘街14号,青羊,125,17405,2室2厅1厨1卫,高楼层 (共7层),71.82㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,未知,2019-07-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西岸蒂景,青羊,115,22643,1室1厅1厨1卫,中楼层 (共12层),50.79㎡,平层,暂无数据,板楼,北,框架结构,简装,四梯二十四户,有,70年,2019-12-02,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,125,20998,1室1厅1厨1卫,高楼层 (共24层),59.53㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯十户,有,70年,2019-09-01,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押 13万元,未上传房本照片
[1],横过街楼街74号,青羊,150,18521,2室1厅1厨1卫,高楼层 (共6层),80.99㎡,平层,暂无数据,板塔结合,东,砖混结构,简装,一梯两户,无,70年,2019-11-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,163,23985,2室1厅1厨1卫,中楼层 (共30层),67.96㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,三梯十五户,有,70年,2019-11-05,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],四道街1号,青羊,82,17006,1室1厅1厨1卫,高楼层 (共7层),48.22㎡,平层,暂无数据,板楼,东南,砖混结构,精装,一梯四户,无,70年,2019-11-05,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,103,21495,1室1厅1厨1卫,高楼层 (共30层),47.92㎡,平层,45㎡,板塔结合,东,钢混结构,精装,四梯十五户,有,70年,2019-11-04,商品房,2019-11-04,普通住宅,未满两年,共有,无抵押,已上传房本照片
[1],丽阳天下,青羊,110,21603,1室1厅1厨1卫,高楼层 (共23层),50.92㎡,暂无数据,暂无数据,塔楼,南,钢混结构,简装,五梯二十五户,有,70年,2019-11-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,103,20642,1室1厅1厨1卫,中楼层 (共24层),49.9㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,四梯十一户,有,70年,2019-09-12,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],西大街99号,青羊,100,18352,2室1厅1厨1卫,低楼层 (共7层),54.49㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯三户,无,70年,2019-08-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西岸蒂景,青羊,108,20494,1室1厅1厨1卫,高楼层 (共12层),52.7㎡,平层,暂无数据,塔楼,南,钢混结构,精装,四梯二十户,有,70年,2019-11-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],鑫城立方生活,青羊,90,25915,1室1厅1厨1卫,中楼层 (共9层),34.73㎡,暂无数据,暂无数据,板楼,东南,钢混结构,简装,四梯三十三户,有,70年,2019-11-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],罗马国际,青羊,143,19706,1室1厅1厨1卫,低楼层 (共20层),72.57㎡,平层,暂无数据,板楼,西南,钢混结构,简装,四梯二十一户,有,70年,2019-05-22,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 还有点点 业主自还,未上传房本照片
[1],丽阳天下,青羊,118,23174,2室1厅1厨1卫,中楼层 (共23层),50.92㎡,暂无数据,暂无数据,塔楼,南,钢混结构,简装,五梯二十五户,有,70年,2019-10-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,159,22385,2室1厅1厨1卫,高楼层 (共30层),71.03㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,四梯十五户,有,70年,2019-05-17,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押 20万元 建设银行 业主自还,未上传房本照片
[1],新城市广场,青羊,174,23485,2室1厅1厨1卫,高楼层 (共30层),74.09㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯十七户,有,70年,2019-04-01,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 46万元 按揭 业主自还,未上传房本照片
[1],米兰小筑,青羊,69,13019,1室1厅1厨1卫,低楼层 (共17层),53㎡,暂无数据,暂无数据,塔楼,东,钢混结构,精装,三梯二十四户,有,70年,2019-09-08,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],丽阳天下,青羊,95,23685,1室1厅1厨1卫,中楼层 (共23层),40.11㎡,暂无数据,暂无数据,塔楼,东,钢混结构,精装,五梯二十五户,有,70年,2019-08-25,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 16万元,未上传房本照片
[1],新城市广场,青羊,83,21935,1室0厅1厨1卫,中楼层 (共30层),37.84㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,四梯二十三户,有,70年,2019-10-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西大街97号,青羊,170,15538,3室1厅1厨1卫,中楼层 (共7层),109.41㎡,平层,暂无数据,板楼,北,砖混结构,简装,一梯两户,无,70年,2018-09-19,商品房,2018-09-03,普通住宅,未满两年,非共有,无抵押,已上传房本照片
[1],正黄金域国际,青羊,110,22477,1室1厅1厨1卫,低楼层 (共27层),48.94㎡,平层,35.84㎡,板塔结合,东,钢混结构,精装,三梯二十户,有,70年,2018-05-22,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],新城市广场,青羊,115,24094,1室1厅1厨1卫,高楼层 (共30层),47.73㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯十七户,有,70年,2019-07-20,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 10万元 业主自还,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,106,18314,1室1厅1厨1卫,高楼层 (共24层),57.88㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,四梯十二户,有,70年,2019-06-21,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],凤栖桐,青羊,135,23397,2室1厅1厨1卫,中楼层 (共32层),57.7㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,三梯十户,有,70年,2019-09-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],横四道街4号,青羊,239,18320,4室2厅1厨2卫,低楼层 (共6层),130.46㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯两户,有,70年,2020-01-12,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,82.5,24842,1室0厅1厨1卫,中楼层 (共30层),33.21㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,三梯十五户,有,70年,2019-05-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,83,16404,1室1厅1厨1卫,低楼层 (共40层),50.6㎡,平层,暂无数据,板塔结合,南,框架结构,其他,六梯二十一户,有,70年,2019-08-27,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西马棚街38号,青羊,105,15347,2室1厅1厨1卫,高楼层 (共7层),68.42㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯三户,无,70年,2019-02-16,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押 30万元,未上传房本照片
[1],鑫城立方生活,青羊,120,23688,1室1厅1厨1卫,高楼层 (共9层),50.66㎡,暂无数据,38.6㎡,板楼,南,钢混结构,精装,四梯三十三户,有,70年,2019-05-21,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 60万元 业主自还,未上传房本照片
[1],西二道街27号,青羊,155,21292,2室1厅1厨1卫,低楼层 (共7层),72.8㎡,平层,暂无数据,板楼,东南,砖混结构,简装,三梯两户,有,70年,2019-07-01,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],王家塘街91号,青羊,172,15645,3室2厅1厨1卫,中楼层 (共7层),109.94㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,未知,2019-07-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],饮马河街29号,青羊,85,18047,2室1厅1厨1卫,中楼层 (共7层),47.1㎡,平层,暂无数据,板塔结合,南,砖混结构,简装,一梯三户,无,70年,2019-11-19,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],人民中路三段14号院,青羊,128,15257,3室1厅1厨1卫,中楼层 (共7层),83.9㎡,平层,暂无数据,板楼,西北,砖混结构,其他,一梯两户,无,70年,2019-06-22,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片
[1],丽阳天下,青羊,120,19188,1室1厅1厨1卫,中楼层 (共23层),62.54㎡,暂无数据,暂无数据,塔楼,东,钢混结构,简装,五梯二十五户,有,70年,2017-11-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],四道街40号,青羊,90,20709,1室1厅1厨1卫,中楼层 (共5层),43.46㎡,平层,暂无数据,板塔结合,西南,砖混结构,精装,一梯五户,无,70年,2019-08-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],米兰小筑,青羊,79,11968,1室1厅1厨1卫,中楼层 (共17层),66.01㎡,平层,暂无数据,塔楼,南,钢混结构,简装,三梯二十四户,有,70年,2018-08-22,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,108,22449,1室1厅1厨1卫,中楼层 (共30层),48.11㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,四梯二十三户,有,70年,2019-07-31,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押 18万元 银行 客户偿还,未上传房本照片
[1],凤栖桐,青羊,210,24354,2室1厅1厨1卫,高楼层 (共32层),86.23㎡,平层,暂无数据,塔楼,西南 西北,钢混结构,精装,三梯十户,有,70年,2019-08-20,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
[1],红墙巷24号,青羊,105,16435,1室1厅1厨1卫,低楼层 (共7层),63.89㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯三户,无,70年,2020-01-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西岸蒂景,青羊,116,19672,1室1厅1厨1卫,中楼层 (共12层),58.97㎡,平层,暂无数据,板楼,东南,框架结构,简装,四梯二十四户,有,70年,2019-12-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],凤栖桐,青羊,150,23844,2室2厅1厨1卫,中楼层 (共32层),62.91㎡,平层,62㎡,塔楼,东南 东北,钢混结构,简装,三梯十户,有,70年,2018-01-05,商品房,2017-10-16,普通住宅,满两年,非共有,有抵押 10万元 业主自还,已上传房本照片
[1],灯笼街102号,青羊,145,18299,2室2厅1厨1卫,高楼层 (共6层),79.24㎡,平层,79.24㎡,板楼,东南,砖混结构,精装,一梯两户,无,未知,2019-05-15,商品房,2019-06-28,普通住宅,未满两年,非共有,无抵押,已上传房本照片
[1],西岸蒂景,青羊,120,24107,1室1厅1厨1卫,中楼层 (共12层),49.78㎡,平层,暂无数据,板楼,东北,框架结构,简装,四梯二十四户,有,70年,2018-09-20,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],万和电信公寓,青羊,248,17981,3室2厅1厨2卫,中楼层 (共18层),137.93㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,两梯四户,有,70年,2018-09-02,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],锦程丽都,青羊,120,15952,2室1厅1厨1卫,中楼层 (共13层),75.23㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,三梯十七户,有,70年,2019-05-16,商品房,2007-02-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],新城市广场,青羊,100,26428,1室0厅1厨1卫,高楼层 (共30层),37.84㎡,平层,暂无数据,板塔结合,西,钢混结构,简装,四梯二十三户,有,70年,2019-03-23,商品房,2010-03-01,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],西府南街47号,青羊,88,15488,2室1厅1厨1卫,中楼层 (共5层),56.82㎡,平层,暂无数据,暂无数据,东,未知结构,简装,一梯一户,暂无数据,70年,2019-10-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],四道街24号,青羊,225,17731,3室1厅1厨2卫,中楼层 (共7层),126.9㎡,平层,暂无数据,板楼,西南,砖混结构,其他,一梯两户,无,70年,2019-12-14,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],万和电信公寓,青羊,269,20319,3室2厅1厨2卫,高楼层 (共18层),132.39㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-11-17,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],米兰小筑,青羊,90,13635,1室1厅1厨1卫,中楼层 (共17层),66.01㎡,暂无数据,46.79㎡,塔楼,东,钢混结构,精装,三梯二十四户,有,70年,2018-11-09,商品房,2016-01-22,普通住宅,满两年,共有,无抵押,已上传房本照片
[1],红墙国际,青羊,270,29635,2室2厅1厨1卫,高楼层 (共38层),91.11㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯四户,有,70年,2019-10-20,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
